order_id,restaurant_name,locality,cuisine,date,hour,day_of_week,is_weekend,is_monsoon,festival,primary_dish,n_items,order_value_inr,group_size,price_range
520,Vaishali,FC Road,South Indian,2024-01-25,14,Thursday,0,0,none,Idli Sambar,1,60.48,2,2
521,Vaishali,FC Road,South Indian,2024-01-25,14,Thursday,0,0,none,Idli Sambar,1,61.04,4,2
522,Vaishali,FC Road,South Indian,2024-01-25,14,Thursday,0,0,none,Masala Dosa,1,78.66,6,2
523,Vaishali,FC Road,South Indian,2024-01-25,14,Thursday,0,0,none,Filter Coffee,2,111.05,1,2
524,Vaishali,FC Road,South Indian,2024-01-25,14,Thursday,0,0,none,Masala Dosa,3,219.52,2,2
525,Vaishali,FC Road,South Indian,2024-01-25,14,Thursday,0,0,none,Filter Coffee,1,30.59,1,2
526,Vaishali,FC Road,South Indian,2024-01-25,17,Thursday,0,0,none,Masala Dosa,1,79.14,2,2
527,Vaishali,FC Road,South Indian,2024-01-25,17,Thursday,0,0,none,Masala Dosa,3,143.35,1,2
528,Vaishali,FC Road,South Indian,2024-01-25,17,Thursday,0,0,none,Idli Sambar,2,144.43,1,2
529,Vaishali,FC Road,South Indian,2024-01-25,18,Thursday,0,0,none,Filter Coffee,2,93.04,6,2
530,Vaishali,FC Road,South Indian,2024-01-25,19,Thursday,0,0,none,Idli Sambar,2,144.77,2,2
531,Vaishali,FC Road,South Indian,2024-01-25,19,Thursday,0,0,none,Idli Sambar,3,115.29,4,2
532,Vaishali,FC Road,South Indian,2024-01-25,19,Thursday,0,0,none,Filter Coffee,1,31.36,1,2
533,Vaishali,FC Road,South Indian,2024-01-25,19,Thursday,0,0,none,Idli Sambar,1,62.49,4,2
534,Vaishali,FC Road,South Indian,2024-01-25,19,Thursday,0,0,none,Masala Dosa,2,141.67,6,2
535,Vaishali,FC Road,South Indian,2024-01-25,19,Thursday,0,0,none,Filter Coffee,3,86.4,1,2
536,Vaishali,FC Road,South Indian,2024-01-25,20,Thursday,0,0,none,Idli Sambar,1,59.51,2,2
537,Vaishali,FC Road,South Indian,2024-01-25,20,Thursday,0,0,none,Filter Coffee,3,164.4,6,2
538,Vaishali,FC Road,South Indian,2024-01-25,20,Thursday,0,0,none,Idli Sambar,2,143.77,4,2
539,Vaishali,FC Road,South Indian,2024-01-25,20,Thursday,0,0,none,Idli Sambar,1,62.79,4,2
540,Vaishali,FC Road,South Indian,2024-01-25,20,Thursday,0,0,none,Filter Coffee,2,94.37,2,2
541,Vaishali,FC Road,South Indian,2024-01-25,21,Thursday,0,0,none,Filter Coffee,1,30.1,1,2
542,Vaishali,FC Road,South Indian,2024-01-25,21,Thursday,0,0,none,Idli Sambar,3,144.55,4,2
543,Vaishali,FC Road,South Indian,2024-01-25,21,Thursday,0,0,none,Masala Dosa,2,164.47,1,2
544,Vaishali,FC Road,South Indian,2024-01-25,21,Thursday,0,0,none,Idli Sambar,2,122.93,2,2
545,Vaishali,FC Road,South Indian,2024-01-25,21,Thursday,0,0,none,Idli Sambar,2,115.98,4,2
546,Vaishali,FC Road,South Indian,2024-01-25,21,Thursday,0,0,none,Filter Coffee,2,60.59,2,2
547,Vaishali,FC Road,South Indian,2024-01-25,21,Thursday,0,0,none,Idli Sambar,1,60.3,6,2
548,Vaishali,FC Road,South Indian,2024-01-25,21,Thursday,0,0,none,Filter Coffee,2,61.55,2,2
549,Vaishali,FC Road,South Indian,2024-01-25,21,Thursday,0,0,none,Filter Coffee,2,109.38,2,2
550,Vaishali,FC Road,South Indian,2024-01-25,21,Thursday,0,0,none,Masala Dosa,1,79.21,1,2
551,Vaishali,FC Road,South Indian,2024-01-25,21,Thursday,0,0,none,Masala Dosa,2,110.08,4,2
552,Vaishali,FC Road,South Indian,2024-01-25,21,Thursday,0,0,none,Filter Coffee,1,30.74,1,2
553,Vaishali,FC Road,South Indian,2024-01-25,21,Thursday,0,0,none,Masala Dosa,2,108.69,4,2
554,Vaishali,FC Road,South Indian,2024-01-25,21,Thursday,0,0,none,Masala Dosa,3,134.29,4,2
555,Vaishali,FC Road,South Indian,2024-01-25,21,Thursday,0,0,none,Masala Dosa,2,107.62,2,2
556,Vaishali,FC Road,South Indian,2024-01-25,21,Thursday,0,0,none,Idli Sambar,1,60.28,2,2
557,Vaishali,FC Road,South Indian,2024-01-25,21,Thursday,0,0,none,Masala Dosa,3,165.99,4,2
558,Vaishali,FC Road,South Indian,2024-01-25,22,Thursday,0,0,none,Filter Coffee,3,163.3,4,2
559,Vaishali,FC Road,South Indian,2024-01-25,22,Thursday,0,0,none,Filter Coffee,3,176.13,1,2
560,Vaishali,FC Road,South Indian,2024-01-25,22,Thursday,0,0,none,Idli Sambar,2,89.26,1,2
561,Vaishali,FC Road,South Indian,2024-01-25,22,Thursday,0,0,none,Masala Dosa,1,79.22,1,2
562,Vaishali,FC Road,South Indian,2024-01-25,22,Thursday,0,0,none,Masala Dosa,2,154.08,4,2
563,Vaishali,FC Road,South Indian,2024-01-25,22,Thursday,0,0,none,Masala Dosa,1,76.83,4,2
564,Vaishali,FC Road,South Indian,2024-01-25,22,Thursday,0,0,none,Filter Coffee,3,152.44,2,2
565,Vaishali,FC Road,South Indian,2024-01-25,23,Thursday,0,0,none,Filter Coffee,2,110.6,6,2
566,Vaishali,FC Road,South Indian,2024-01-25,23,Thursday,0,0,none,Masala Dosa,2,161.16,2,2
567,Vaishali,FC Road,South Indian,2024-01-27,8,Saturday,1,0,none,Masala Dosa,2,108.53,2,2
568,Vaishali,FC Road,South Indian,2024-01-27,8,Saturday,1,0,none,Idli Sambar,2,91.47,2,2
569,Vaishali,FC Road,South Indian,2024-01-27,9,Saturday,1,0,none,Idli Sambar,3,142.69,2,2
570,Vaishali,FC Road,South Indian,2024-01-27,9,Saturday,1,0,none,Filter Coffee,2,59.64,2,2
571,Vaishali,FC Road,South Indian,2024-01-27,11,Saturday,1,0,none,Idli Sambar,1,59.41,2,2
572,Vaishali,FC Road,South Indian,2024-01-27,11,Saturday,1,0,none,Filter Coffee,2,93.24,1,2
573,Vaishali,FC Road,South Indian,2024-01-27,11,Saturday,1,0,none,Idli Sambar,2,133.26,1,2
574,Vaishali,FC Road,South Indian,2024-01-27,11,Saturday,1,0,none,Idli Sambar,1,61.78,1,2
575,Vaishali,FC Road,South Indian,2024-01-27,11,Saturday,1,0,none,Filter Coffee,3,86.17,6,2
576,Vaishali,FC Road,South Indian,2024-01-27,11,Saturday,1,0,none,Filter Coffee,1,31.22,2,2
577,Vaishali,FC Road,South Indian,2024-01-27,11,Saturday,1,0,none,Masala Dosa,3,136.92,6,2
578,Vaishali,FC Road,South Indian,2024-01-27,11,Saturday,1,0,none,Idli Sambar,3,197.58,2,2
579,Vaishali,FC Road,South Indian,2024-01-27,11,Saturday,1,0,none,Filter Coffee,2,104.89,2,2
580,Vaishali,FC Road,South Indian,2024-01-27,11,Saturday,1,0,none,Masala Dosa,1,78.53,2,2
581,Vaishali,FC Road,South Indian,2024-01-27,11,Saturday,1,0,none,Idli Sambar,3,170.03,2,2
582,Vaishali,FC Road,South Indian,2024-01-27,12,Saturday,1,0,none,Idli Sambar,2,133.15,2,2
583,Vaishali,FC Road,South Indian,2024-01-27,12,Saturday,1,0,none,Filter Coffee,1,29.36,2,2
584,Vaishali,FC Road,South Indian,2024-01-27,12,Saturday,1,0,none,Filter Coffee,2,61.93,2,2
585,Vaishali,FC Road,South Indian,2024-01-27,12,Saturday,1,0,none,Filter Coffee,2,92.35,2,2
586,Vaishali,FC Road,South Indian,2024-01-27,12,Saturday,1,0,none,Idli Sambar,2,145.58,2,2
587,Vaishali,FC Road,South Indian,2024-01-27,12,Saturday,1,0,none,Filter Coffee,2,93.19,1,2
588,Vaishali,FC Road,South Indian,2024-01-27,12,Saturday,1,0,none,Masala Dosa,1,78.7,1,2
589,Vaishali,FC Road,South Indian,2024-01-27,12,Saturday,1,0,none,Filter Coffee,1,29.13,4,2
590,Vaishali,FC Road,South Indian,2024-01-27,12,Saturday,1,0,none,Masala Dosa,2,158.26,2,2
591,Vaishali,FC Road,South Indian,2024-01-27,13,Saturday,1,0,none,Idli Sambar,1,62.12,4,2
592,Vaishali,FC Road,South Indian,2024-01-27,13,Saturday,1,0,none,Masala Dosa,1,76.5,4,2
593,Vaishali,FC Road,South Indian,2024-01-27,13,Saturday,1,0,none,Idli Sambar,2,133.8,2,2
594,Vaishali,FC Road,South Indian,2024-01-27,13,Saturday,1,0,none,Filter Coffee,1,31.31,1,2
595,Vaishali,FC Road,South Indian,2024-01-27,13,Saturday,1,0,none,Idli Sambar,2,117.51,2,2
596,Vaishali,FC Road,South Indian,2024-01-27,13,Saturday,1,0,none,Masala Dosa,2,105.42,1,2
597,Vaishali,FC Road,South Indian,2024-01-27,13,Saturday,1,0,none,Filter Coffee,2,61.21,1,2
598,Vaishali,FC Road,South Indian,2024-01-27,13,Saturday,1,0,none,Idli Sambar,2,87.41,2,2
599,Vaishali,FC Road,South Indian,2024-01-27,14,Saturday,1,0,none,Idli Sambar,3,223.92,2,2
600,Vaishali,FC Road,South Indian,2024-01-27,14,Saturday,1,0,none,Masala Dosa,2,160.94,2,2
601,Vaishali,FC Road,South Indian,2024-01-27,14,Saturday,1,0,none,Filter Coffee,1,29.48,2,2
602,Vaishali,FC Road,South Indian,2024-01-27,14,Saturday,1,0,none,Idli Sambar,3,181.39,4,2
603,Vaishali,FC Road,South Indian,2024-01-27,14,Saturday,1,0,none,Idli Sambar,3,144.52,4,2
604,Vaishali,FC Road,South Indian,2024-01-27,14,Saturday,1,0,none,Filter Coffee,3,134.06,4,2
605,Vaishali,FC Road,South Indian,2024-01-27,14,Saturday,1,0,none,Idli Sambar,2,143.65,1,2
606,Vaishali,FC Road,South Indian,2024-01-27,14,Saturday,1,0,none,Filter Coffee,2,91.66,2,2
607,Vaishali,FC Road,South Indian,2024-01-27,17,Saturday,1,0,none,Masala Dosa,2,166.51,4,2
608,Vaishali,FC Road,South Indian,2024-01-27,17,Saturday,1,0,none,Idli Sambar,3,187.62,6,2
609,Vaishali,FC Road,South Indian,2024-01-27,17,Saturday,1,0,none,Filter Coffee,2,59.57,2,2
610,Vaishali,FC Road,South Indian,2024-01-27,17,Saturday,1,0,none,Masala Dosa,2,109.03,2,2
611,Vaishali,FC Road,South Indian,2024-01-27,18,Saturday,1,0,none,Masala Dosa,2,114.72,1,2
612,Vaishali,FC Road,South Indian,2024-01-27,18,Saturday,1,0,none,Idli Sambar,3,118.13,2,2
613,Vaishali,FC Road,South Indian,2024-01-27,18,Saturday,1,0,none,Idli Sambar,2,94.04,2,2
614,Vaishali,FC Road,South Indian,2024-01-27,18,Saturday,1,0,none,Idli Sambar,1,57.16,2,2
615,Vaishali,FC Road,South Indian,2024-01-27,18,Saturday,1,0,none,Filter Coffee,3,134.35,2,2
616,Vaishali,FC Road,South Indian,2024-01-27,18,Saturday,1,0,none,Masala Dosa,3,184.91,1,2
617,Vaishali,FC Road,South Indian,2024-01-27,18,Saturday,1,0,none,Masala Dosa,2,158.56,4,2
618,Vaishali,FC Road,South Indian,2024-01-27,18,Saturday,1,0,none,Masala Dosa,2,162.65,2,2
619,Vaishali,FC Road,South Indian,2024-01-27,18,Saturday,1,0,none,Masala Dosa,1,78.56,1,2
620,Vaishali,FC Road,South Indian,2024-01-27,18,Saturday,1,0,none,Idli Sambar,2,91.57,2,2
621,Vaishali,FC Road,South Indian,2024-01-27,19,Saturday,1,0,none,Filter Coffee,2,112.18,2,2
622,Vaishali,FC Road,South Indian,2024-01-27,19,Saturday,1,0,none,Filter Coffee,1,31.26,4,2
623,Vaishali,FC Road,South Indian,2024-01-27,19,Saturday,1,0,none,Filter Coffee,1,30.9,2,2
624,Vaishali,FC Road,South Indian,2024-01-27,19,Saturday,1,0,none,Masala Dosa,2,143.3,2,2
625,Vaishali,FC Road,South Indian,2024-01-27,19,Saturday,1,0,none,Filter Coffee,1,29.75,4,2
626,Vaishali,FC Road,South Indian,2024-01-27,19,Saturday,1,0,none,Masala Dosa,3,195.01,2,2
627,Vaishali,FC Road,South Indian,2024-01-27,19,Saturday,1,0,none,Masala Dosa,2,141.15,1,2
628,Vaishali,FC Road,South Indian,2024-01-27,20,Saturday,1,0,none,Idli Sambar,2,140.15,4,2
629,Vaishali,FC Road,South Indian,2024-01-27,20,Saturday,1,0,none,Filter Coffee,2,92.45,2,2
630,Vaishali,FC Road,South Indian,2024-01-27,20,Saturday,1,0,none,Masala Dosa,2,144.17,4,2
631,Vaishali,FC Road,South Indian,2024-01-27,20,Saturday,1,0,none,Filter Coffee,2,62.37,1,2
632,Vaishali,FC Road,South Indian,2024-01-27,20,Saturday,1,0,none,Filter Coffee,2,94.45,2,2
633,Vaishali,FC Road,South Indian,2024-01-27,20,Saturday,1,0,none,Masala Dosa,3,177.25,2,2
634,Vaishali,FC Road,South Indian,2024-01-27,20,Saturday,1,0,none,Masala Dosa,1,80.17,2,2
635,Vaishali,FC Road,South Indian,2024-01-27,20,Saturday,1,0,none,Filter Coffee,2,110.55,2,2
636,Vaishali,FC Road,South Indian,2024-01-27,20,Saturday,1,0,none,Filter Coffee,1,30.81,2,2
637,Vaishali,FC Road,South Indian,2024-01-27,21,Saturday,1,0,none,Idli Sambar,2,94.28,4,2
638,Vaishali,FC Road,South Indian,2024-01-27,21,Saturday,1,0,none,Masala Dosa,2,139.16,1,2
639,Vaishali,FC Road,South Indian,2024-01-27,21,Saturday,1,0,none,Idli Sambar,3,182.08,1,2
640,Vaishali,FC Road,South Indian,2024-01-27,21,Saturday,1,0,none,Masala Dosa,1,83.15,1,2
641,Vaishali,FC Road,South Indian,2024-01-27,21,Saturday,1,0,none,Filter Coffee,2,108.36,4,2
642,Vaishali,FC Road,South Indian,2024-01-27,21,Saturday,1,0,none,Idli Sambar,3,170.2,1,2
643,Vaishali,FC Road,South Indian,2024-01-27,21,Saturday,1,0,none,Idli Sambar,1,58.08,2,2
644,Vaishali,FC Road,South Indian,2024-01-27,21,Saturday,1,0,none,Idli Sambar,1,60.55,2,2
645,Vaishali,FC Road,South Indian,2024-01-27,21,Saturday,1,0,none,Filter Coffee,3,168.75,2,2
646,Vaishali,FC Road,South Indian,2024-01-27,22,Saturday,1,0,none,Filter Coffee,2,62.15,1,2
647,Vaishali,FC Road,South Indian,2024-01-27,22,Saturday,1,0,none,Filter Coffee,3,115.52,2,2
648,Vaishali,FC Road,South Indian,2024-01-27,22,Saturday,1,0,none,Masala Dosa,1,80.87,1,2
649,Vaishali,FC Road,South Indian,2024-01-27,22,Saturday,1,0,none,Filter Coffee,2,108.96,2,2
650,Vaishali,FC Road,South Indian,2024-01-27,22,Saturday,1,0,none,Idli Sambar,2,117.09,4,2
651,Vaishali,FC Road,South Indian,2024-01-27,22,Saturday,1,0,none,Idli Sambar,2,144.05,2,2
652,Vaishali,FC Road,South Indian,2024-01-27,22,Saturday,1,0,none,Filter Coffee,3,123.73,2,2
653,Vaishali,FC Road,South Indian,2024-01-27,22,Saturday,1,0,none,Idli Sambar,3,186.24,1,2
654,Vaishali,FC Road,South Indian,2024-01-27,22,Saturday,1,0,none,Idli Sambar,3,148.92,2,2
655,Vaishali,FC Road,South Indian,2024-01-27,23,Saturday,1,0,none,Idli Sambar,2,141.67,2,2
656,Vaishali,FC Road,South Indian,2024-01-27,23,Saturday,1,0,none,Masala Dosa,1,83.85,6,2
657,Vaishali,FC Road,South Indian,2024-01-27,23,Saturday,1,0,none,Filter Coffee,2,58.15,2,2
658,Vaishali,FC Road,South Indian,2024-01-27,23,Saturday,1,0,none,Filter Coffee,1,29.46,4,2
659,Vaishali,FC Road,South Indian,2024-01-29,8,Monday,0,0,none,Filter Coffee,2,89.89,2,2
660,Vaishali,FC Road,South Indian,2024-01-29,8,Monday,0,0,none,Masala Dosa,3,192.11,1,2
661,Vaishali,FC Road,South Indian,2024-01-29,8,Monday,0,0,none,Filter Coffee,2,114.13,2,2
662,Vaishali,FC Road,South Indian,2024-01-29,9,Monday,0,0,none,Masala Dosa,2,114.61,4,2
663,Vaishali,FC Road,South Indian,2024-01-29,9,Monday,0,0,none,Idli Sambar,1,58.2,1,2
664,Vaishali,FC Road,South Indian,2024-01-29,10,Monday,0,0,none,Masala Dosa,2,114.61,2,2
665,Vaishali,FC Road,South Indian,2024-01-29,10,Monday,0,0,none,Idli Sambar,1,60.11,1,2
666,Vaishali,FC Road,South Indian,2024-01-29,10,Monday,0,0,none,Masala Dosa,1,82.06,4,2
667,Vaishali,FC Road,South Indian,2024-01-29,12,Monday,0,0,none,Masala Dosa,1,77.36,2,2
668,Vaishali,FC Road,South Indian,2024-01-29,12,Monday,0,0,none,Filter Coffee,2,105.51,2,2
669,Vaishali,FC Road,South Indian,2024-01-29,12,Monday,0,0,none,Idli Sambar,2,93.74,2,2
670,Vaishali,FC Road,South Indian,2024-01-29,12,Monday,0,0,none,Masala Dosa,2,166.02,6,2
671,Vaishali,FC Road,South Indian,2024-01-29,12,Monday,0,0,none,Masala Dosa,2,143.2,1,2
672,Vaishali,FC Road,South Indian,2024-01-29,12,Monday,0,0,none,Idli Sambar,3,197.77,4,2
673,Vaishali,FC Road,South Indian,2024-01-29,12,Monday,0,0,none,Idli Sambar,2,124.33,4,2
674,Vaishali,FC Road,South Indian,2024-01-29,12,Monday,0,0,none,Masala Dosa,3,188.14,2,2
675,Vaishali,FC Road,South Indian,2024-01-29,12,Monday,0,0,none,Filter Coffee,2,90.06,2,2
676,Vaishali,FC Road,South Indian,2024-01-29,12,Monday,0,0,none,Idli Sambar,3,177.6,2,2
677,Vaishali,FC Road,South Indian,2024-01-29,13,Monday,0,0,none,Masala Dosa,2,152.59,2,2
678,Vaishali,FC Road,South Indian,2024-01-29,13,Monday,0,0,none,Masala Dosa,2,156.22,4,2
679,Vaishali,FC Road,South Indian,2024-01-29,13,Monday,0,0,none,Filter Coffee,2,91.53,1,2
680,Vaishali,FC Road,South Indian,2024-01-29,13,Monday,0,0,none,Idli Sambar,1,61.08,4,2
681,Vaishali,FC Road,South Indian,2024-01-29,14,Monday,0,0,none,Masala Dosa,2,136.01,1,2
682,Vaishali,FC Road,South Indian,2024-01-29,14,Monday,0,0,none,Masala Dosa,1,82.56,1,2
683,Vaishali,FC Road,South Indian,2024-01-29,14,Monday,0,0,none,Idli Sambar,2,86.12,2,2
684,Vaishali,FC Road,South Indian,2024-01-29,14,Monday,0,0,none,Idli Sambar,2,143.57,4,2
685,Vaishali,FC Road,South Indian,2024-01-29,14,Monday,0,0,none,Masala Dosa,2,112.07,2,2
686,Vaishali,FC Road,South Indian,2024-01-29,14,Monday,0,0,none,Masala Dosa,1,83.59,6,2
687,Vaishali,FC Road,South Indian,2024-01-29,17,Monday,0,0,none,Filter Coffee,3,154.46,4,2
688,Vaishali,FC Road,South Indian,2024-01-29,18,Monday,0,0,none,Filter Coffee,2,88.8,4,2
689,Vaishali,FC Road,South Indian,2024-01-29,18,Monday,0,0,none,Masala Dosa,2,141.47,2,2
690,Vaishali,FC Road,South Indian,2024-01-29,18,Monday,0,0,none,Idli Sambar,3,205.9,6,2
691,Vaishali,FC Road,South Indian,2024-01-29,18,Monday,0,0,none,Masala Dosa,3,224.36,1,2
692,Vaishali,FC Road,South Indian,2024-01-29,19,Monday,0,0,none,Idli Sambar,1,58.77,2,2
693,Vaishali,FC Road,South Indian,2024-01-29,19,Monday,0,0,none,Idli Sambar,3,156.87,2,2
694,Vaishali,FC Road,South Indian,2024-01-29,19,Monday,0,0,none,Filter Coffee,2,112.84,1,2
695,Vaishali,FC Road,South Indian,2024-01-29,19,Monday,0,0,none,Masala Dosa,1,80.33,1,2
696,Vaishali,FC Road,South Indian,2024-01-29,19,Monday,0,0,none,Idli Sambar,2,137.59,2,2
697,Vaishali,FC Road,South Indian,2024-01-29,19,Monday,0,0,none,Filter Coffee,2,60.67,4,2
698,Vaishali,FC Road,South Indian,2024-01-29,20,Monday,0,0,none,Filter Coffee,2,61.14,1,2
699,Vaishali,FC Road,South Indian,2024-01-29,20,Monday,0,0,none,Masala Dosa,1,78.25,2,2
700,Vaishali,FC Road,South Indian,2024-01-29,20,Monday,0,0,none,Masala Dosa,1,80.28,2,2
701,Vaishali,FC Road,South Indian,2024-01-29,20,Monday,0,0,none,Masala Dosa,2,161.01,4,2
702,Vaishali,FC Road,South Indian,2024-01-29,20,Monday,0,0,none,Filter Coffee,2,114.98,4,2
703,Vaishali,FC Road,South Indian,2024-01-29,20,Monday,0,0,none,Idli Sambar,2,90.29,2,2
704,Vaishali,FC Road,South Indian,2024-01-29,20,Monday,0,0,none,Filter Coffee,2,94.37,2,2
705,Vaishali,FC Road,South Indian,2024-01-29,20,Monday,0,0,none,Filter Coffee,1,29.17,4,2
706,Vaishali,FC Road,South Indian,2024-01-29,20,Monday,0,0,none,Idli Sambar,2,86.42,4,2
707,Vaishali,FC Road,South Indian,2024-01-29,20,Monday,0,0,none,Masala Dosa,2,143.88,2,2
708,Vaishali,FC Road,South Indian,2024-01-29,21,Monday,0,0,none,Idli Sambar,2,87.93,2,2
709,Vaishali,FC Road,South Indian,2024-01-29,21,Monday,0,0,none,Masala Dosa,1,78.83,4,2
710,Vaishali,FC Road,South Indian,2024-01-29,21,Monday,0,0,none,Filter Coffee,2,62.23,4,2
711,Vaishali,FC Road,South Indian,2024-01-29,21,Monday,0,0,none,Idli Sambar,2,114.27,1,2
712,Vaishali,FC Road,South Indian,2024-01-29,21,Monday,0,0,none,Masala Dosa,1,78.23,1,2
713,Vaishali,FC Road,South Indian,2024-01-29,21,Monday,0,0,none,Masala Dosa,2,162.31,2,2
714,Vaishali,FC Road,South Indian,2024-01-29,21,Monday,0,0,none,Idli Sambar,2,89.09,4,2
715,Vaishali,FC Road,South Indian,2024-01-29,21,Monday,0,0,none,Filter Coffee,1,29.72,1,2
716,Vaishali,FC Road,South Indian,2024-01-29,22,Monday,0,0,none,Idli Sambar,2,138.82,1,2
717,Vaishali,FC Road,South Indian,2024-01-31,8,Wednesday,0,0,none,Filter Coffee,1,31.13,1,2
718,Vaishali,FC Road,South Indian,2024-01-31,8,Wednesday,0,0,none,Idli Sambar,1,57.27,4,2
719,Vaishali,FC Road,South Indian,2024-01-31,8,Wednesday,0,0,none,Filter Coffee,1,29.54,2,2
720,Vaishali,FC Road,South Indian,2024-01-31,8,Wednesday,0,0,none,Filter Coffee,3,120.21,2,2
721,Vaishali,FC Road,South Indian,2024-01-31,9,Wednesday,0,0,none,Masala Dosa,1,78.4,4,2
722,Vaishali,FC Road,South Indian,2024-01-31,9,Wednesday,0,0,none,Filter Coffee,2,87.58,4,2
723,Vaishali,FC Road,South Indian,2024-01-31,9,Wednesday,0,0,none,Masala Dosa,1,76.66,1,2
724,Vaishali,FC Road,South Indian,2024-01-31,9,Wednesday,0,0,none,Idli Sambar,1,58.3,1,2
725,Vaishali,FC Road,South Indian,2024-01-31,10,Wednesday,0,0,none,Masala Dosa,3,241.04,4,2
726,Vaishali,FC Road,South Indian,2024-01-31,12,Wednesday,0,0,none,Masala Dosa,2,159.97,4,2
727,Vaishali,FC Road,South Indian,2024-01-31,12,Wednesday,0,0,none,Masala Dosa,2,106.78,1,2
728,Vaishali,FC Road,South Indian,2024-01-31,12,Wednesday,0,0,none,Masala Dosa,1,83.17,4,2
729,Vaishali,FC Road,South Indian,2024-01-31,12,Wednesday,0,0,none,Idli Sambar,2,91.79,1,2
730,Vaishali,FC Road,South Indian,2024-01-31,12,Wednesday,0,0,none,Filter Coffee,1,28.79,2,2
731,Vaishali,FC Road,South Indian,2024-01-31,12,Wednesday,0,0,none,Filter Coffee,3,118.18,1,2
732,Vaishali,FC Road,South Indian,2024-01-31,12,Wednesday,0,0,none,Masala Dosa,1,80.71,6,2
733,Vaishali,FC Road,South Indian,2024-01-31,12,Wednesday,0,0,none,Masala Dosa,1,78.45,2,2
734,Vaishali,FC Road,South Indian,2024-01-31,12,Wednesday,0,0,none,Filter Coffee,2,104.52,2,2
735,Vaishali,FC Road,South Indian,2024-01-31,12,Wednesday,0,0,none,Masala Dosa,2,107.47,2,2
736,Vaishali,FC Road,South Indian,2024-01-31,13,Wednesday,0,0,none,Filter Coffee,2,108.59,1,2
737,Vaishali,FC Road,South Indian,2024-01-31,13,Wednesday,0,0,none,Filter Coffee,1,28.93,2,2
738,Vaishali,FC Road,South Indian,2024-01-31,13,Wednesday,0,0,none,Masala Dosa,2,141.7,1,2
739,Vaishali,FC Road,South Indian,2024-01-31,13,Wednesday,0,0,none,Idli Sambar,2,134.42,6,2
740,Vaishali,FC Road,South Indian,2024-01-31,13,Wednesday,0,0,none,Masala Dosa,2,135.51,1,2
741,Vaishali,FC Road,South Indian,2024-01-31,13,Wednesday,0,0,none,Idli Sambar,2,133.31,1,2
742,Vaishali,FC Road,South Indian,2024-01-31,13,Wednesday,0,0,none,Masala Dosa,1,83.14,4,2
743,Vaishali,FC Road,South Indian,2024-01-31,13,Wednesday,0,0,none,Idli Sambar,1,61.01,2,2
744,Vaishali,FC Road,South Indian,2024-01-31,13,Wednesday,0,0,none,Filter Coffee,1,31.36,2,2
745,Vaishali,FC Road,South Indian,2024-01-31,13,Wednesday,0,0,none,Masala Dosa,2,105.13,2,2
746,Vaishali,FC Road,South Indian,2024-01-31,13,Wednesday,0,0,none,Idli Sambar,3,166.78,2,2
747,Vaishali,FC Road,South Indian,2024-01-31,14,Wednesday,0,0,none,Filter Coffee,1,30.86,1,2
748,Vaishali,FC Road,South Indian,2024-01-31,14,Wednesday,0,0,none,Masala Dosa,3,210.62,6,2
749,Vaishali,FC Road,South Indian,2024-01-31,14,Wednesday,0,0,none,Filter Coffee,2,57.67,4,2
750,Vaishali,FC Road,South Indian,2024-01-31,14,Wednesday,0,0,none,Idli Sambar,3,144.12,2,2
751,Vaishali,FC Road,South Indian,2024-01-31,14,Wednesday,0,0,none,Masala Dosa,3,242.83,2,2
752,Vaishali,FC Road,South Indian,2024-01-31,14,Wednesday,0,0,none,Masala Dosa,1,76.68,1,2
753,Vaishali,FC Road,South Indian,2024-01-31,14,Wednesday,0,0,none,Filter Coffee,1,29.92,2,2
754,Vaishali,FC Road,South Indian,2024-01-31,14,Wednesday,0,0,none,Masala Dosa,1,78.98,2,2
755,Vaishali,FC Road,South Indian,2024-01-31,14,Wednesday,0,0,none,Idli Sambar,3,166.49,2,2
756,Vaishali,FC Road,South Indian,2024-01-31,14,Wednesday,0,0,none,Masala Dosa,2,164.0,1,2
757,Vaishali,FC Road,South Indian,2024-01-31,14,Wednesday,0,0,none,Idli Sambar,2,135.0,6,2
758,Vaishali,FC Road,South Indian,2024-01-31,17,Wednesday,0,0,none,Masala Dosa,1,81.6,1,2
759,Vaishali,FC Road,South Indian,2024-01-31,17,Wednesday,0,0,none,Idli Sambar,1,62.09,2,2
760,Vaishali,FC Road,South Indian,2024-01-31,17,Wednesday,0,0,none,Idli Sambar,2,120.23,1,2
761,Vaishali,FC Road,South Indian,2024-01-31,17,Wednesday,0,0,none,Masala Dosa,2,143.75,2,2
762,Vaishali,FC Road,South Indian,2024-01-31,17,Wednesday,0,0,none,Filter Coffee,2,109.38,1,2
763,Vaishali,FC Road,South Indian,2024-01-31,17,Wednesday,0,0,none,Masala Dosa,1,76.71,1,2
764,Vaishali,FC Road,South Indian,2024-01-31,18,Wednesday,0,0,none,Filter Coffee,2,111.02,2,2
765,Vaishali,FC Road,South Indian,2024-01-31,18,Wednesday,0,0,none,Masala Dosa,2,112.15,4,2
766,Vaishali,FC Road,South Indian,2024-01-31,18,Wednesday,0,0,none,Masala Dosa,2,114.02,1,2
767,Vaishali,FC Road,South Indian,2024-01-31,19,Wednesday,0,0,none,Masala Dosa,2,135.67,2,2
