place_id,restaurant_name,locality,address,lat,lon,rating,review_count,price_range,business_tags,opening_hours,business_status,price_range_missing,business_type,cuisine_type
ChIJYWXFp2XAwjsR6O691uIqZlo,Avanti Restaurant & Bar,Kothrud,,18.5030102,73.8089811,3.8,199.0,Unknown,bar,,OPERATIONAL,True,Bar,Unknown
ChIJkVS2Obe_wjsRVzqY1lIj6VQ,KRAWINGS,Kothrud,,18.5073198,73.80490329999999,3.8,50.0,Unknown,restaurant,,CLOSED_TEMPORARILY,True,Restaurant,Unknown
ChIJ5YcAa7i_wjsRu57zY3-nASw,China Hut,Kothrud,,18.50383919999999,73.80828319999999,3.5,171.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
ChIJMewR-ru_wjsRkvWPz5VcJVk,New Poona Bakery And Cafe,Kothrud,,18.5089829,73.8121738,3.8,762.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Cafe
ChIJKUifyE2-wjsRbKTi1KZLt9o,Code The Speakeasy Bar,Kothrud,,18.5090836,73.8121604,4.1,4476.0,2.0,bar,,OPERATIONAL,False,Bar,Unknown
ChIJFezwYLy_wjsRrdl_N9l4lQg,Spice Garden,Kothrud,,18.5114335,73.81368669999999,4.0,2994.0,2.0,bar,,OPERATIONAL,False,Bar,Unknown
ChIJvZGu0cC_wjsR5r_Zl2AZ5Qs,Ganesh Bhel And Farsan,Kothrud,,18.5018565,73.813463,3.9,53.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJmytcrb2_wjsRNcm4QMouW48,Zaika Kathi Roll,Kothrud,,18.5111054,73.8155152,3.9,324.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
ChIJc8Ykzr2_wjsRJsAi15-nkUU,Harsh Family Restaurant And Heaven Garden Bar,Kothrud,,18.5098047,73.8162858,4.0,1048.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJAYW7x72_wjsRhBJyQlbLW14,Hotel Durga,Kothrud,,18.5103081,73.8163494,4.3,9097.0,2.0,cafe,,OPERATIONAL,False,Cafe,Unknown
ChIJ056t3cC_wjsRLTWpy68ZNlE,Farmer's Choice,Kothrud,,18.5010395,73.8140568,4.0,547.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJt2FuH8G_wjsRR0ircHX-L60,Hotel Asha,Kothrud,,18.5010154,73.8140489,4.1,1685.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJQ3qihL-_wjsR88N05meL9Mc,"Domino's Pizza | Mayur Colony, Pune",Kothrud,,18.5023412,73.81533189999999,3.8,3004.0,2.0,meal_delivery,,OPERATIONAL,False,Delivery,Italian
ChIJh3s347K_wjsRwCz9dmw0bVU,TiffinEaty,Kothrud,,18.5095334,73.79855069999999,4.6,19.0,Unknown,meal_delivery,,OPERATIONAL,True,Delivery,Unknown
ChIJN9_QA72_wjsRXzw1OmL1T7c,BURGER BUZZ,Kothrud,,18.512257,73.815657,3.8,16.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Fast Food
ChIJSUpB0r-_wjsRFDnjS60MtZ0,Cafe Durga,Kothrud,,18.5060321,73.8177932,4.0,4154.0,1.0,cafe,,OPERATIONAL,False,Cafe,Cafe
ChIJx4XnXcC_wjsRrusouXE7iVQ,Fish o Fish,Kothrud,,18.50169929999999,73.8158275,4.0,847.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJq-nxKL6_wjsR_oZh06widDM,CAFE CREAM,Kothrud,,18.5073888,73.8180131,4.1,645.0,2.0,cafe,,OPERATIONAL,False,Cafe,Cafe
ChIJW1VVVa6_wjsR7XEJ4c-8JXY,Rolls Mania,Kothrud,,18.5165611,73.8036308,3.6,8.0,2.0,restaurant,,CLOSED_TEMPORARILY,False,Restaurant,Unknown
ChIJsfbhWGS_wjsR92sfPuwXWvo,The Foodie Hub,Kothrud,,18.511211,73.817504,4.2,301.0,2.0,cafe,,CLOSED_TEMPORARILY,False,Cafe,Unknown
ChIJ_UMUfC-_wjsRXoNin9q_nw0,Ganesh Bhel,Kothrud,,18.50777,73.79692,3.8,382.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJm_lmksC_wjsRIUyem8DuCdo,More Dosa,Kothrud,,18.4982142,73.8140159,4.0,219.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,South Indian
ChIJ18TgLLO_wjsRZ7MgnbPtUNs,Aapla Ghar,Kothrud,,18.508254,73.7950328,3.8,56.0,Unknown,meal_takeaway,,OPERATIONAL,True,Takeaway,Unknown
ChIJMVgVGki5wjsR-1HGNbmVsfw,Monginis Cake Shop,Kothrud,,18.4963481,73.8129367,3.4,134.0,2.0,bakery,,OPERATIONAL,False,Bakery,Unknown
ChIJicCgQJa_wjsRus_ZhFjkcZE,"Domino's Pizza | Kothrud, Pune",Kothrud,,18.511159,73.8199746,3.9,2752.0,2.0,meal_delivery,,OPERATIONAL,False,Delivery,Italian
ChIJWb1d_JG_wjsRUHiaJ8TUX0k,Fish Curry Rice,Kothrud,,18.4965672,73.81384369999999,4.1,2399.0,2.0,restaurant,,CLOSED_TEMPORARILY,False,Restaurant,Unknown
ChIJyYlfzOq_wjsR3JYvPWQ-x74,Mankar Dosa,Kothrud,,18.5034059,73.8202529,3.9,2089.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,South Indian
ChIJ84o8AZW_wjsRng2C3k_O2Og,Waari Book Cafe,Kothrud,,18.5061834,73.8210525,4.2,5249.0,2.0,cafe,,OPERATIONAL,False,Cafe,Cafe
ChIJU4IULba_wjsRlLkV8mQaUAg,Ganesh Bhel and Farsana,Kothrud,,18.4959785,73.8137378,3.7,90.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJRT1kX0y-wjsRn9WoT9HF4YU,Cheesilicious Pizza & Rolls,Kothrud,,18.508273,73.7941498,3.9,1153.0,2.0,restaurant,,CLOSED_TEMPORARILY,False,Restaurant,Italian
ChIJ_0BOdsS_wjsRNd23d0Etl5A,Sudit Su's Chinese Restaurant,Kothrud,,18.4952149,73.8123694,3.8,1293.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Chinese
ChIJTcDYWbe_wjsRkFiGOl6ot9Y,Hotel Kinara's Maratha Darbar,Kothrud,,18.5075637,73.8063183,3.8,5748.0,2.0,restaurant,,CLOSED_TEMPORARILY,False,Restaurant,Unknown
ChIJJ5072ZS_wjsREZl-Pbqadoo,McDonald's,Kothrud,,18.5047863,73.8215891,4.3,16185.0,2.0,cafe,,OPERATIONAL,False,Cafe,Unknown
ChIJ____S72_wjsRWOew5-W9VgU,Hotel Nakshtra Garden Restaurant,Kothrud,,18.5114423,73.8136569,3.4,16.0,Unknown,restaurant,,CLOSED_TEMPORARILY,True,Restaurant,Unknown
ChIJ9w6MEgC_wjsRZcrKAA3Pjlc,DECCAN MISAL HOUSE,Kothrud,,18.5073109,73.8077275,,,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Maharashtrian
ChIJlWuKMaS_wjsRLn-Vs9AzAGQ,Naivedyam Fast Food,Kothrud,,18.5075436,73.80780639999999,5.0,1.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
ChIJ7U-z0-S_wjsReVSOUXB3WaM,D's Solkadi And Restaurant,Kothrud,,18.507475,73.80752360000001,2.0,2.0,Unknown,restaurant,,CLOSED_TEMPORARILY,True,Restaurant,Unknown
ChIJ2T-_t22_wjsRKy47KuCmF4w,Mauli Snacks Pune,Kothrud,,18.507652,73.807706,4.8,8.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
ChIJ-YDv4Su_wjsRPY_leUTw_FA,Mad Chicken Vada Pav,Kothrud,,18.5073237,73.807953,4.0,27.0,Unknown,meal_takeaway,,OPERATIONAL,True,Takeaway,Unknown
ChIJg6H9Uq-_wjsRFN3GAttomBs,Redeefined Tea,Kothrud,,18.5076353,73.8075538,,,Unknown,restaurant,,CLOSED_TEMPORARILY,True,Restaurant,Unknown
ChIJ8R6o-rm_wjsR34WLYR5VByE,Hotel Gurudatta Fast Food And Snacks,Kothrud,,18.5076247,73.80736069999999,4.3,129.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
ChIJ0UI25bm_wjsRAAAA0PMWXhk,Freinds Chinese Garden,Kothrud,,18.5074944,73.8072512,4.5,2.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Chinese
ChIJdflUSwC_wjsRU71gupuouCY,Vanaj Corner,Kothrud,,18.5076463,73.8072993,4.5,4.0,Unknown,meal_takeaway,,OPERATIONAL,True,Takeaway,Unknown
ChIJzWXlEbe_wjsRnAAROBis48Y,Pizza Toons (Kothrud),Kothrud,,18.5074436,73.8082761,4.7,171.0,Unknown,meal_takeaway,,OPERATIONAL,True,Takeaway,Italian
ChIJN-4yrrW_wjsRmLpbGqVn2Ks,Sigdee,Kothrud,,18.507531,73.80706459999999,3.9,43.0,Unknown,restaurant,,CLOSED_TEMPORARILY,True,Restaurant,Unknown
ChIJAeBHEP-_wjsRyVcYloldwB0,Metro 9 Restaurant and Bar,Kothrud,,18.5075761,73.8070408,4.2,25.0,Unknown,bar,,CLOSED_TEMPORARILY,True,Bar,Unknown
ChIJTVrFjbm_wjsRB273ehpg1Dc,Samarth Veg Restaurant,Kothrud,,18.5074266,73.8083772,4.0,1884.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJwQlG9Kq_wjsR1W0i-W8ding,Nanachi Misal,Kothrud,,18.5078433,73.8082175,5.0,8.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Maharashtrian
ChIJoYZCeCfBwjsRZF64KaAIGs4,आम्ही सॅन्डविचकर🥪,Kothrud,,18.5078095,73.8082483,,,Unknown,restaurant,,CLOSED_TEMPORARILY,True,Restaurant,Unknown
ChIJV6KMkNy_wjsRAn45asaOiWY,Kaka Wadewala,Kothrud,,18.5078244,73.8082938,4.3,128.0,Unknown,meal_takeaway,,OPERATIONAL,True,Takeaway,Unknown
ChIJYVkUjba_wjsRFi_cG8rc_7Q,Sai Chinese Kothrud,Kothrud,,18.5078268,73.80829969999999,5.0,20.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Chinese
ChIJt0DAv4q_wjsRCDv4bXC4u2I,Shree Swami Samarth,Kothrud,,18.5073025,73.80844069999999,3.4,5.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
ChIJ3RGtm42_wjsRuFApLGGPwmk,JAY SHANKAR MANCHURIYAN,Kothrud,,18.50789589999999,73.8082914,5.0,23.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
ChIJq2dD4bm_wjsRJpb0ppXYJPA,Shri Swami Samartha Vegetarian Restaurant,Kothrud,,18.507009,73.80684149999999,3.5,893.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJxdJG_bm_wjsRXIpSOVrBC9E,Shree Ashapuri Dining Hall,Kothrud,,18.507553,73.8066714,,,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
ChIJAUJiJTe_wjsRJPTqAjAA38k,MAITRI MESS !! घरगुती जेवण !!,Kothrud,,18.5064599,73.80800959999999,3.2,6.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
ChIJwzlamTC_wjsRqRm3qdJUNKY,Ganesh Bhel & Chaat Products Pvt. Ltd. (Aundh),Aundh,,18.5603651,73.8071779,4.0,601.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJw5D1_zq_wjsRWgUCJa5ckgc,Rahul Restaurant and Bar,Aundh,,18.5656102,73.8068227,4.2,4379.0,2.0,bar,,OPERATIONAL,False,Bar,Unknown
ChIJN5KcDTu_wjsRbNXgBlPedL4,Kadhai,Aundh,,18.5561862,73.8088691,3.6,990.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
ChIJM_jCdjC_wjsRsjskx3clhN0,Venky's Xprs (AUNDH),Aundh,,18.5604508,73.80870039999999,4.2,919.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJJReJ_i-_wjsR0RfGF10uuq0,Kaka Halwai Sweets and Namkeen,Aundh,,18.5602778,73.8063889,4.2,3276.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJTckNM0a_wjsR9PM-p6iYTis,KFC,Aundh,,18.560896,73.80696,4.2,3343.0,2.0,meal_takeaway,,OPERATIONAL,False,Takeaway,Unknown
ChIJhfFzIzC_wjsRF-KrWDOO67o,Cafe Arabia - Westend Mall,Aundh,,18.5615775,73.8068699,3.6,262.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Cafe
ChIJ5z-QlTy_wjsRPUUSt-5DOec,Rolls Mania,Aundh,,18.5616924,73.8071678,3.7,270.0,2.0,meal_delivery,,OPERATIONAL,False,Delivery,Unknown
ChIJd8XEHiW_wjsRMg0-TDLO1_Y,Polka Dots,Aundh,,18.5616924,73.8071678,4.2,2746.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJ04ebITC_wjsRBy9fUXvb4nQ,Kareems Westend Mall,Aundh,,18.5616478,73.80692379999999,3.1,111.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
ChIJwfukjS-_wjsRn1J4dm4-BrQ,Subway DP Road,Aundh,,18.5605866,73.805059,3.9,889.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJl0TFMzC_wjsRT0ClOXdwS7A,McDonald's,Aundh,,18.5626346,73.8075664,4.2,8446.0,2.0,meal_delivery,,OPERATIONAL,False,Delivery,Unknown
ChIJlfQiojC_wjsRJXWhO8AOdug,Kibbeh,Aundh,,18.5608523,73.8112107,4.2,1107.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJF5aqeCW_wjsROx5WCsh5A2M,Koko Karamel,Aundh,,18.5594008,73.80367919999999,3.0,1.0,Unknown,cafe,,CLOSED_TEMPORARILY,True,Cafe,Unknown
ChIJLzBkfju_wjsRzYxuyvxig5Y,Mithas Sweets - Aundh,Aundh,,18.5546417,73.8092267,4.3,3081.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
ChIJl66eTSO_wjsR6RTEaSkg3Gw,The Daily Meal Co. by Juice Destination,Aundh,,18.5533212,73.80687809999999,4.0,357.0,Unknown,meal_takeaway,,OPERATIONAL,True,Takeaway,Unknown
ChIJadrS5DG_wjsR0ITNooJ4ulc,"Domino's Pizza | Aundh, Pune",Aundh,,18.565248,73.80705999999999,3.8,2780.0,2.0,meal_delivery,,OPERATIONAL,False,Delivery,Italian
ChIJ--cJjC-_wjsRyEbzHvvceeo,BOX8 - India's Largest Desi Meals Brand,Aundh,,18.5622714,73.81429059999999,3.7,70.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJS-vZiy-_wjsRgLGpP03j-7I,MOJO Pizza - 2X Toppings,Aundh,,18.5622714,73.81429059999999,3.7,56.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Italian
ChIJHy3AYDG_wjsR9Chj1MVxrUQ,PIT STOP,Aundh,,18.5658909,73.81098600000001,4.0,1.0,Unknown,bar,,CLOSED_TEMPORARILY,True,Bar,Unknown
ChIJxzdMmSO_wjsRFTLYDPDlQm8,ANNA,Aundh,,18.5528388,73.8032951,4.2,16565.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJA_5fG9G-wjsRSmhZAPJr858,Falahaar,Aundh,,18.5520509,73.80413589999999,4.2,7631.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJD4oRHiO_wjsRU4F-vPJEmRQ,Filament Bar (Baner),Aundh,,18.5514957,73.8047945,4.2,2345.0,2.0,bar,,OPERATIONAL,False,Bar,Unknown
ChIJH_3Keye_wjsRmvttP5bKq2w,Chitale Bandhu - Baner,Aundh,,18.5544729,73.8008377,4.2,3439.0,2.0,meal_takeaway,,OPERATIONAL,False,Takeaway,Unknown
ChIJ78Hw4y6_wjsR-0pxZgZDXVs,Dragon Restaurant,Aundh,,18.5653423,73.799532,3.7,216.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
ChIJw0lcIiW_wjsRFHtDZVE6Zqo,Chitale Bandhu - Aundh,Aundh,,18.5576178,73.80549859999999,4.3,4089.0,2.0,meal_takeaway,,OPERATIONAL,False,Takeaway,Unknown
ChIJPyOieDC_wjsRutl0r0-q4OY,Peshwa Restaurant & Bar,Aundh,,18.5604392,73.8094474,3.9,192.0,Unknown,bar,,OPERATIONAL,True,Bar,Unknown
ChIJx3Xd1C2_wjsRQDY_ovfEoPA,Kimling Chinese Cuisine,Aundh,,18.5657956,73.8037101,4.0,3561.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Chinese
ChIJvb6_ni6_wjsRoURU-uFdsCo,Eatsome,Aundh,,18.5652363,73.8025637,3.9,915.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJC3feCwC_wjsR2xrbFeT6L0A,Paaji's Waffle Co.,Aundh,,18.5603528,73.80786359999999,4.9,114.0,Unknown,restaurant,,CLOSED_TEMPORARILY,True,Restaurant,Unknown
ChIJfUlBkoy_wjsR8PtV2v_b5NY,Sandwich Mart,Aundh,,18.5603819,73.8078669,4.4,111.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
ChIJXbvvCQC_wjsRLQvn6wX4b7E,Jay Ganesh BHEL,Aundh,,18.5602846,73.80722879999999,4.5,2.0,Unknown,meal_takeaway,,OPERATIONAL,True,Takeaway,Unknown
ChIJVdlHLwC_wjsRHbO-NwxGH7c,COAST & CO. | Seafood & Bar,Aundh,,18.5603615,73.8073051,4.6,947.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
ChIJQU4pcOe_wjsRmlZer9ExpAI,"Balaji Bhel Chat Center , Aundh",Aundh,,18.5603317,73.8071758,4.7,20.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
ChIJYUAgNQC_wjsRIBVLncpqkpc,Tthe Grills Aundh Branch,Aundh,,18.5602458,73.8088911,4.3,6.0,Unknown,cafe,,OPERATIONAL,True,Cafe,Unknown
ChIJF6l9VCW_wjsRlmM8wzLF8G8,Soni Sandwich - Vegetable Sandwich & Sandwich Shop in Pune and Healthy Sandwich Shop in Pune,Aundh,,18.5597824,73.806344,4.4,437.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
ChIJxa3zZgC_wjsR-EcSImlOtCg,Ganraj Pure Veg,Aundh,,18.5600121,73.8093046,4.2,5.0,Unknown,restaurant,,CLOSED_TEMPORARILY,True,Restaurant,Unknown
ChIJ9YavczK_wjsRaKGWKatDTPU,Love momos point,Aundh,,18.5606878,73.80729939999999,5.0,29.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Chinese
ChIJQaY6xl2_wjsRHKV4aymLSGk,"KGX XPRS , Aundh",Aundh,,18.5601523,73.80938220000002,3.4,158.0,Unknown,restaurant,,CLOSED_TEMPORARILY,True,Restaurant,Unknown
ChIJ4_3hQVa_wjsReyKGGUUZILs,Shree Ayyapa,Aundh,,18.5607282,73.8071899,5.0,3.0,Unknown,restaurant,,CLOSED_TEMPORARILY,True,Restaurant,Unknown
ChIJfz85_i-_wjsRl75dNJwtoUg,Shraddha Snacks,Aundh,,18.5603115,73.80643189999999,3.0,45.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
ChIJEyUBOxm_wjsRi-p0oeDEfPM,Pani Puri Shop,Aundh,,18.5603048,73.8063988,5.0,2.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
ChIJBbWauna_wjsRAys6PI6gGZ8,Golden Dragon Chinese,Aundh,,18.5572153,73.80872939999999,4.5,2.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Chinese
ChIJkZjvM_-_wjsRXzVVrph5WqA,Yumma Swami,Aundh,,18.5597989,73.8097773,3.5,144.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
ChIJdXv5NgC_wjsRhs1hUmoYh8w,Marrakesh,Aundh,,18.55792139999999,73.8060555,4.1,11.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
ChIJN9QCUau_wjsROGMQgiUhQJQ,Shree Ashapuri Dining Hall,Aundh,,18.5604357,73.8094975,3.7,208.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
ChIJVQDfjRW_wjsRShr44jLCZ9I,NILGIRIS - Flavours of South,Aundh,,18.5579591,73.805904,4.6,76.0,Unknown,restaurant,,CLOSED_TEMPORARILY,True,Restaurant,Unknown
ChIJg8uee1u_wjsRqT8qOeyoIm8,Suvarna dosa center,Aundh,,18.557219,73.8092483,4.4,14.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,South Indian
ChIJN3PRIjC_wjsRD1yKp81daq8,Subway Westend Mall,Aundh,,18.561016,73.8070015,3.9,262.0,2.0,cafe,,OPERATIONAL,False,Cafe,Unknown
ChIJEY-7Bju_wjsRWj2PZ4N9X5c,Sonu Momos Center,Aundh,,18.5570969,73.8092565,4.3,62.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Chinese
ChIJYag63TG_wjsRg4XKLzf35xQ,GRILL ROYALE,Aundh,,18.5611936,73.80707939999999,3.7,21.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
ChIJAQAAADm_wjsRih1iwO8_yHc,Giridhar Veg Restaurant,Aundh,,18.5608164,73.8095055,4.1,1646.0,1.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJh3_mfDC_wjsRZUflvSzfw8M,Garvaa Biryani,Aundh,,18.5608306,73.8095123,2.1,78.0,Unknown,meal_takeaway,,OPERATIONAL,True,Takeaway,Biryani
ChIJk7H6fU_AwjsRn9bsAYnc6pk,Cactus Restaurant,Camp,,18.5181371,73.87677409999999,4.3,782.0,2.0,bar,,OPERATIONAL,False,Bar,Unknown
ChIJAaoNDU_AwjsRRAIyqNp3Q8g,Siddharth Pav Bhaji,Camp,,18.5193931,73.8752823,4.0,1205.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
ChIJbS7ds3zqwjsR6XNnoTOVSU0,Thirsty Turtles,Camp,,18.5120033,73.8798829,3.8,140.0,Unknown,restaurant,,CLOSED_TEMPORARILY,True,Restaurant,Unknown
ChIJc6r0BE_AwjsRjBHDHwDhaxM,Badshah Cold Drink Annexe & Snack Bar,Camp,,18.5143654,73.8800097,4.1,602.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJyT_m-UXAwjsRZzckl0AiBwQ,Cafe Yezdan,Camp,,18.5149907,73.87687489999999,4.2,1672.0,1.0,cafe,,OPERATIONAL,False,Cafe,Cafe
ChIJU0nvGk_AwjsR7N3hhpY7BVE,Mayur Restaurant - Camp,Camp,,18.5166106,73.87960199999999,4.0,1808.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJE1H1p0_AwjsRtBVB5YyT9XE,George Restaurant,Camp,,18.5174086,73.8793602,4.1,17199.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJixX1qE_AwjsR3W5qcqKwTDA,Dadu's,Camp,,18.5176016,73.8794951,4.3,2408.0,3.0,bakery,,OPERATIONAL,False,Bakery,Unknown
ChIJxw3u9U_AwjsRsNwpCrutcsE,The Place Touche the Sizzler,Camp,,18.5184803,73.8785311,4.2,4542.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJwVUW40_AwjsR_FrcP-ZjKQQ,RamKrishna Restaurant,Camp,,18.5189232,73.8785261,4.3,14427.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJFen900jAwjsR1Vtc-4zU-nE,Rolls Mania,Camp,,18.5142084,73.87971999999999,4.0,171.0,2.0,restaurant,,CLOSED_TEMPORARILY,False,Restaurant,Unknown
ChIJDfXK0EjAwjsRlHSomSX3NWo,Live Cake World,Camp,,18.5139426,73.8797515,3.1,29.0,Unknown,bakery,,OPERATIONAL,True,Bakery,Unknown
ChIJKdXmuHTBwjsRZ42C9l2cUEY,McDonald's,Camp,,18.5192996,73.8773942,4.5,3365.0,2.0,cafe,,OPERATIONAL,False,Cafe,Unknown
ChIJd1ux-U_AwjsR7sPGrx7mdlw,Felicita Cafe,Camp,,18.519519,73.877399,3.5,26.0,Unknown,cafe,,CLOSED_TEMPORARILY,True,Cafe,Cafe
ChIJM6iqqnOVwjsRkSJVlrMpMso,Sheetal Arch,Camp,,18.5127019,73.8802881,3.5,129.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJsXtGIhHBwjsRejN40S5g2vc,11 East Street Cafe - Restaurant & Bar,Camp,,18.5126242,73.8801956,4.0,4031.0,2.0,cafe,,OPERATIONAL,False,Cafe,Cafe
ChIJAyV2IUbAwjsR84cEmo1RZS0,SHAHI DAWAT,Camp,,18.5127348,73.8769181,4.2,2738.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJQZw-Bk_AwjsRF3XsTLi9lWk,Cream Craver,Camp,,18.5210261,73.8771021,4.2,15479.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJvVPBNUTAwjsRImxB4Pu12p4,Hite Bar,Camp,,18.5153058,73.87398329999999,4.0,2596.0,Unknown,bar,,OPERATIONAL,True,Bar,Unknown
ChIJF1sTdFDAwjsR3UcT_-j-IqQ,Blue Nile Restaurant,Camp,,18.5218633,73.87745869999999,4.1,17987.0,2.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJjbyyXUjAwjsR7T2tuDw5Nqw,Cafe Farm House - Best Cafe in Camp,Camp,,18.5110026,73.878881,4.1,97.0,Unknown,cafe,,OPERATIONAL,True,Cafe,Cafe
ChIJ66mRoXvqwjsRo7MkvH5gDKg,Jaishankar Panipuri Bhel & Chat House,Camp,,18.51154739999999,73.8764868,4.0,1653.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
ChIJF8dkS0jAwjsR_VHmnnqQdas,1000 Oaks,Camp,,18.5105992,73.8798449,4.2,5438.0,3.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJUSs0ZVrAwjsRHvlK4idzAP0,रित्झ रेस्टॉरंट,Camp,,18.5233964,73.876533,4.2,549.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
ChIJjYzORlvAwjsRgUJSRdJC_0g,Mahesh Lunch Home,Camp,,18.5206963,73.8723564,4.1,2706.0,3.0,restaurant,,OPERATIONAL,False,Restaurant,Unknown
ChIJRblVU0PAwjsRht-Sx5Gbzuo,Cinnamon Restaurant,Camp,,18.519544,73.870935,4.3,124.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
ChIJwZDTUkPAwjsRGYdla34r7e4,Raasta Cafe,Camp,,18.519599,73.8709274,4.1,1602.0,3.0,cafe,,OPERATIONAL,False,Cafe,Cafe
ChIJO4XPxTfAwjsRrjEehxRf9Ro,Cafe New India,Camp,,18.50776029999999,73.8792551,3.6,44.0,Unknown,cafe,,OPERATIONAL,True,Cafe,Cafe
ChIJuyIb9lnAwjsRkj5JNjJR7sI,Status Family Rest-O-Bar,Camp,,18.5255983,73.8763615,4.2,1245.0,2.0,bar,,OPERATIONAL,False,Bar,Unknown
ChIJV-joujfAwjsRufimFOqQHDg,Burger King,Camp,,18.5068175,73.879201,4.3,53745.0,1.0,restaurant,,OPERATIONAL,False,Restaurant,Fast Food
